Assembly k_xy, Max mises 1, Assembly k_theta, Max mises 2, Mass
3.94846e+08,-0.1,6.23274e+10,457139904.0,-6473485.29664
1.1378e+09,-0.1,3.36197e+11,966327552.0,-6672646.75862
1.05514e+09,-0.1,2.06633e+11,885408320.0,-6663634.72359
8.15151e+08,-0.1,1.43833e+11,966549824.0,-6540285.31423
6.23031e+08,-0.1,8.15126e+10,622898560.0,-6555718.23621
6.23031e+08,-0.1,8.15126e+10,622898560.0,-6555718.23621
1.06313e+09,-0.1,2.54466e+11,945628672.0,-6691909.41947
7.17527e+08,-0.1,1.2833e+11,762943360.0,-6521022.65337
8.93627e+08,-0.1,1.47183e+11,655580736.0,-6616097.36685
7.16922e+08,-0.1,1.80215e+11,926490368.0,-6479906.18359
6.78602e+08,-0.1,1.57275e+11,808916480.0,-6343715.00033
7.55822e+08,-0.1,1.70353e+11,885056832.0,-6425947.9399
1.06313e+09,-0.1,2.54466e+11,945628672.0,-6691909.41947
6.59124e+08,-0.1,1.08057e+11,644695296.0,-6508180.87947
6.83221e+08,-0.1,1.69286e+11,800513856.0,-6479906.18359
1.11558e+09,-0.1,2.45265e+11,901810816.0,-6663634.72359
4.80292e+08,-0.1,1.18931e+11,666688960.0,-6521022.65338
7.39498e+08,-0.1,1.89495e+11,928139904.0,-6425947.9399
6.69838e+08,-0.1,8.16835e+10,781515200.0,-6596834.706
9.39334e+08,-0.1,2.04208e+11,891940096.0,-6574980.89706
6.96401e+08,-0.1,1.63448e+11,836583552.0,-6350135.88728
8.97895e+08,-0.1,1.61086e+11,1391297920.0,-6625109.40188
9.64327e+08,-0.1,2.25811e+11,1133971712.0,-6657213.83664
1.24775e+09,-0.1,3.37292e+11,717703808.0,-6739446.77621
8.16442e+08,-0.1,1.9416e+11,1272250624.0,-6596834.706
7.95494e+08,-0.1,1.95577e+11,1002585792.0,-6521022.65337
8.81831e+08,-0.1,1.95192e+11,999001856.0,-6521022.65338
8.87205e+08,-0.1,1.97191e+11,872663168.0,-6527443.54033
8.40358e+08,-0.1,1.79802e+11,964386752.0,-6568560.01011
1.37156e+09,-0.1,3.49669e+11,936044160.0,-6767721.47209
3.62333e+08,-0.1,6.91674e+10,473048800.0,-6438789.7138
1.13178e+09,-0.1,2.84105e+11,1289810176.0,-6657213.83663
8.87849e+08,-0.1,2.0063e+11,985568704.0,-6562139.12316
7.12545e+08,-0.1,1.2492e+11,750530240.0,-6467064.40969
7.67287e+08,-0.1,1.26633e+11,847222400.0,-6590413.81905
1.09755e+09,-0.1,2.71545e+11,1262894848.0,-6670055.61054
7.07427e+08,-0.1,1.68281e+11,891944768.0,-6555718.23621
7.91281e+08,-0.1,1.56315e+11,882804544.0,-6514601.76642
7.27074e+08,-0.1,1.37697e+11,703837184.0,-6679067.64557
7.40486e+08,-0.1,1.61989e+11,852420928.0,-6473485.29664
4.43648e+08,-0.1,1.0072e+11,702300096.0,-6425947.9399
1.7427e+08,-0.1,4.68532e+10,302827776.0,-6542876.46231
7.3177e+08,-0.1,1.1826e+11,735734208.0,-6637951.17578
1.03728e+09,-0.1,2.41988e+11,1147475584.0,-6587822.67096
9.44082e+08,-0.1,2.23706e+11,1124765568.0,-6650792.94968
1.02927e+09,-0.1,2.09921e+11,953906688.0,-6691909.41947
5.82399e+08,-0.1,1.14451e+11,893530112.0,-6574980.89706
8.31597e+08,-0.1,1.96333e+11,1051206272.0,-6514601.76642
9.62828e+08,-0.1,2.61204e+11,1318523136.0,-6596834.706
4.15495e+08,-0.1,8.55157e+10,530342080.0,-6514601.76642
2.12792e+08,-0.1,5.20795e+10,484036800.0,-6542876.46231
9.399e+08,-0.1,2.36135e+11,1104102784.0,-6540285.31423
1.32106e+09,-0.1,3.15998e+11,1320297984.0,-6724013.85423
1.09456e+09,-0.1,2.30977e+11,990694272.0,-6657213.83664
9.34145e+08,-0.1,1.81681e+11,927534080.0,-6650792.94968
7.02787e+08,-0.1,1.44303e+11,671369408.0,-6508180.87947
4.89228e+08,-0.1,9.95469e+10,623593152.0,-6479906.18359
9.22994e+08,-0.1,1.8778e+11,890358592.0,-6609676.4799
8.62055e+08,-0.1,1.63668e+11,757917312.0,-6533864.42728
7.79536e+08,-0.1,1.61829e+11,939112256.0,-6479906.18359
7.76199e+08,-0.1,1.515e+11,752003264.0,-6533864.42728
6.82913e+08,-0.1,1.26291e+11,868260032.0,-6508180.87947
9.67326e+08,-0.1,1.91364e+11,908399168.0,-6587822.67097
8.09316e+08,-0.1,1.4628e+11,989567552.0,-6637951.17578
6.76861e+08,-0.1,1.46033e+11,675156672.0,-6451631.4877
7.84318e+08,-0.1,1.92988e+11,1034443008.0,-6486327.07054
1.13372e+09,-0.1,2.87868e+11,1354573952.0,-6679067.64557
1.1205e+09,-0.1,2.36585e+11,1149544448.0,-6704751.19337
7.93513e+08,-0.1,1.89091e+11,833659456.0,-6562139.12316
1.27922e+09,-0.1,3.18004e+11,1104056064.0,-6685488.53252
8.85982e+08,-0.1,1.88304e+11,942252032.0,-6486327.07054
8.80008e+08,-0.1,1.8958e+11,1038942272.0,-6521022.65337
2.88641e+08,-0.1,5.51877e+10,314247008.0,-6562139.12316
1.05332e+09,-0.1,2.62462e+11,1111175552.0,-6603255.59295
1.01706e+09,-0.1,2.49814e+11,1221698816.0,-6609676.4799
6.95721e+08,-0.1,1.79356e+11,893436480.0,-6391252.35707
7.11182e+08,-0.1,1.60585e+11,836476096.0,-6568560.01011
7.60538e+08,-0.1,1.53832e+11,778967296.0,-6553127.08813
7.24644e+08,-0.1,1.34399e+11,813441344.0,-6720184.11535
1.3009e+09,-0.1,3.21671e+11,1281411712.0,-6739446.77621
7.96877e+08,-0.1,1.72953e+11,865060480.0,-6445210.60075
5.94345e+08,-0.1,1.05637e+11,953983872.0,-6495339.10557
8.16877e+08,-0.1,1.71689e+11,972561216.0,-6590413.81904
5.41095e+08,-0.1,1.03457e+11,922567360.0,-6514601.76642
1.1706e+09,-0.1,2.62923e+11,1259280256.0,-6711172.08032
8.89306e+08,-0.1,1.71691e+11,965788928.0,-6603255.59295
9.18831e+08,-0.1,2.4711e+11,1127308288.0,-6527443.54033
8.40702e+08,-0.1,1.76012e+11,944364480.0,-6555718.23621
1.07922e+09,-0.1,2.32317e+11,1046597056.0,-6663634.72359
8.29631e+08,-0.1,1.27146e+11,894281856.0,-6644372.06273
5.1379e+08,-0.1,1.02957e+11,619134336.0,-6492747.95749
9.37121e+08,-0.1,2.15892e+11,1109669760.0,-6568560.01011
5.3094e+08,-0.1,1.13226e+11,641455040.0,-6521022.65338
7.67268e+08,-0.1,1.72116e+11,929899328.0,-6479906.18359
4.45205e+08,-0.1,7.33464e+10,569315136.0,-6508180.87947
6.65791e+08,-0.1,1.03299e+11,754562496.0,-6583992.93209
8.03157e+08,-0.1,1.56894e+11,779349696.0,-6644372.06273
8.05747e+08,-0.1,2.00483e+11,980499264.0,-6438789.7138
1.11084e+09,-0.1,2.42457e+11,1067230400.0,-6685488.53252
1.02951e+09,-0.1,2.40043e+11,1035654272.0,-6679067.64557
9.91422e+08,-0.1,2.23674e+11,1012681600.0,-6616097.36685
7.44203e+08,-0.1,1.30337e+11,855746560.0,-6486327.07054
4.73866e+08,-0.1,7.94488e+10,696949632.0,-6568560.01011
1.22502e+09,-0.1,2.98798e+11,930225152.0,-6700921.4545
6.93382e+08,-0.1,1.63157e+11,778603712.0,-6479906.18359
9.15313e+08,-0.1,1.62742e+11,862046400.0,-6505589.73139
8.16584e+08,-0.1,1.67926e+11,1050139072.0,-6562139.12316
8.44487e+08,-0.1,1.48917e+11,923785600.0,-6527443.54033
6.96326e+08,-0.1,1.08338e+11,748116672.0,-6555718.23621
1.02459e+09,-0.1,2.09299e+11,1053043328.0,-6628939.14075
7.82428e+08,-0.1,1.78096e+11,916646784.0,-6521022.65337
5.69144e+08,-0.1,1.19859e+11,673302976.0,-6527443.54033
1.13859e+08,-0.1,4.01985e+10,313193472.0,-6425947.9399
9.71865e+08,-0.1,1.98636e+11,1004434048.0,-6622518.2538
8.19387e+08,-0.1,1.7034e+11,1034000384.0,-6533864.42728
9.9618e+08,-0.1,1.7654e+11,916453760.0,-6628939.14075
1.21316e+09,-0.1,2.8174e+11,1227836416.0,-6720184.11535
6.89114e+08,-0.1,9.34337e+10,651719488.0,-6521022.65338
1.11117e+09,-0.1,2.05925e+11,1175439104.0,-6733025.88926
7.32656e+08,-0.1,1.35656e+11,795244480.0,-6521022.65337
8.39624e+08,-0.1,2.35483e+11,1111577472.0,-6562139.12316
1.13468e+09,-0.1,3.38248e+11,761937792.0,-6713763.2284
8.94121e+08,-0.1,1.97474e+11,1014388800.0,-6514601.76642
5.62016e+08,-0.1,1.21317e+11,738867840.0,-6644372.06273
1.12078e+09,-0.1,2.81095e+11,1285297152.0,-6616097.36685
1.10411e+09,-0.1,3.22523e+11,1311631104.0,-6691909.41947
8.5777e+08,-0.1,2.24782e+11,1031698368.0,-6527443.54033
1.2328e+09,-0.1,2.90852e+11,1014568832.0,-6739446.77621
7.90665e+08,-0.1,1.54233e+11,765465088.0,-6527443.54033
1.18292e+09,-0.1,2.57573e+11,1133757568.0,-6745867.66316
8.75676e+08,-0.1,1.6751e+11,912329216.0,-6574980.89706
7.83279e+08,-0.1,1.27875e+11,887211392.0,-6644372.06273
1.16178e+09,-0.1,2.55308e+11,1103064576.0,-6704751.19337
6.207e+08,-0.1,1.30488e+11,887303360.0,-6637951.17578
8.25569e+08,-0.1,2.00151e+11,914539456.0,-6555718.23621
8.29113e+08,-0.1,1.49552e+11,698835968.0,-6596834.706
7.08984e+08,-0.1,1.80516e+11,933979072.0,-6404094.13097
1.07215e+09,-0.1,2.21966e+11,911321344.0,-6685488.53252
8.27137e+08,-0.1,1.75881e+11,978186112.0,-6568560.01011
8.34961e+08,-0.1,2.17345e+11,984901696.0,-6473485.29664
6.71826e+08,-0.1,1.51637e+11,810327808.0,-6445210.60075
1.37916e+09,-0.1,3.46884e+11,780821952.0,-6780563.24599
1.08408e+09,-0.1,2.33528e+11,1120761984.0,-6568560.01011
5.45019e+08,-0.1,1.0409e+11,628149120.0,-6521022.65337
9.85054e+08,-0.1,1.99968e+11,1060925568.0,-6568560.01011
7.22633e+08,-0.1,1.66571e+11,910523776.0,-6451631.48771
7.46034e+08,-0.1,1.74836e+11,879826048.0,-6467064.40969
9.48617e+08,-0.1,2.18791e+11,1057058304.0,-6527443.54033
9.93969e+08,-0.1,2.9575e+11,1188261248.0,-6542876.46231
9.20842e+08,-0.1,1.81771e+11,903417280.0,-6562139.12316
7.22116e+08,-0.1,1.69292e+11,845153344.0,-6445210.60075
9.68626e+08,-0.1,1.95391e+11,1029660608.0,-6663634.72359
9.85645e+08,-0.1,2.27908e+11,1020176128.0,-6581401.78401
1.15209e+09,-0.1,2.57773e+11,1130197248.0,-6616097.36685
8.88613e+08,-0.1,2.09848e+11,954151168.0,-6473485.29664
7.51541e+08,-0.1,1.46473e+11,729122560.0,-6499168.84444
1.99336e+08,-0.1,5.68049e+10,393900192.0,-6432368.82685
9.18437e+08,-0.1,2.37964e+11,1091627392.0,-6568560.01011
7.90368e+08,-0.1,2.23363e+11,1007231360.0,-6460643.52274
1.13667e+09,-0.1,2.6171e+11,1168692736.0,-6720184.11535
8.08668e+08,-0.1,1.42553e+11,998245056.0,-6603255.59295
1.09049e+09,-0.1,2.59785e+11,1213497984.0,-6657213.83663
1.00264e+09,-0.1,2.62601e+11,1187461120.0,-6609676.4799
1.12399e+09,-0.1,2.73583e+11,1221112832.0,-6704751.19337
8.58922e+08,-0.1,1.83647e+11,937744384.0,-6445210.60075
9.25215e+08,-0.1,1.82309e+11,957278336.0,-6609676.4799
4.32759e+08,-0.1,7.03865e+10,442726272.0,-6467064.40969
7.45053e+08,-0.1,1.157e+11,741264896.0,-6542876.46231
6.46279e+08,-0.1,1.32877e+11,740580480.0,-6574980.89706
6.26819e+08,-0.1,1.42496e+11,749470336.0,-6650792.94968
4.09931e+08,-0.1,6.29392e+10,527682784.0,-6514601.76642
6.50713e+08,-0.1,9.31824e+10,682524288.0,-6527443.54033
5.15118e+08,-0.1,1.20108e+11,699485440.0,-6574980.89706
7.37035e+08,-0.1,1.29658e+11,799970304.0,-6473485.29664
7.78243e+08,-0.1,1.08146e+11,732228736.0,-6603255.59295
8.71584e+08,-0.1,1.18611e+11,434334048.0,-6637951.17578
1.06082e+09,-0.1,3.14479e+11,729032384.0,-6666225.87167
9.61997e+08,-0.1,2.29577e+11,1080297856.0,-6679067.64557
8.90118e+08,-0.1,1.82762e+11,907112384.0,-6616097.36685
6.43787e+08,-0.1,1.32671e+11,907591232.0,-6549297.34926
9.4753e+08,-0.1,1.89923e+11,1001924544.0,-6609676.4799
6.83453e+08,-0.1,1.39507e+11,1242514304.0,-6603255.59295
1.31641e+09,-0.1,3.73631e+11,854306688.0,-6704751.19337
7.05362e+08,-0.1,1.68e+11,805113984.0,-6384831.47011
7.40912e+08,-0.1,1.43377e+11,697521984.0,-6445210.60075
9.32545e+08,-0.1,2.08915e+11,1019811648.0,-6628939.14075
1.1199e+09,-0.1,2.31905e+11,925058688.0,-6745867.66316
1.1514e+09,-0.1,2.53971e+11,931539328.0,-6733025.88926
9.03097e+08,-0.1,1.70002e+11,863028928.0,-6635360.0277
7.34303e+08,-0.1,1.66724e+11,907035584.0,-6479906.18359
5.92493e+08,-0.1,1.23549e+11,732146880.0,-6555718.23621
8.41459e+08,-0.1,1.665e+11,937782272.0,-6508180.87947
7.96075e+08,-0.1,1.69606e+11,949301184.0,-6533864.42728
8.96946e+08,-0.1,1.50515e+11,969046784.0,-6609676.4799
9.27345e+08,-0.1,2.0533e+11,1002108992.0,-6574980.89706
1.08874e+09,-0.1,2.25231e+11,1035375104.0,-6698330.30642
9.26117e+08,-0.1,1.76725e+11,748046080.0,-6514601.76642
8.24928e+08,-0.1,2.1983e+11,1034955968.0,-6508180.87947
8.87912e+08,-0.1,2.18798e+11,938692800.0,-6540285.31423
6.95803e+08,-0.1,1.23672e+11,920832384.0,-6542876.46231
1.13933e+09,-0.1,2.95834e+11,1316418176.0,-6650792.94968
5.7358e+08,-0.1,1.05485e+11,766050624.0,-6508180.87947
1.03759e+09,-0.1,2.17982e+11,1069346624.0,-6622518.2538
8.15016e+08,-0.1,2.05461e+11,983374016.0,-6533864.42728
8.21882e+08,-0.1,2.18172e+11,1094194944.0,-6533864.42728
7.96226e+08,-0.1,1.63604e+11,846978368.0,-6445210.60075
6.16803e+08,-0.1,1.32458e+11,750043456.0,-6473485.29664
1.28401e+09,-0.1,3.53923e+11,848173120.0,-6739446.77621
9.3209e+08,-0.1,1.75364e+11,816988416.0,-6546706.20118
1.04302e+09,-0.1,2.2227e+11,960972736.0,-6698330.30642
1.08498e+09,-0.1,2.63479e+11,1049854528.0,-6616097.36685
5.56745e+08,-0.1,1.17038e+11,798969920.0,-6508180.87947
6.12859e+08,-0.1,1.39978e+11,726251328.0,-6397673.24402
4.94185e+08,-0.1,9.78445e+10,696760768.0,-6508180.87947
2.17776e+08,-0.1,4.1467e+10,201132576.0,-6536455.57536
6.26687e+08,-0.1,1.29489e+11,743227776.0,-6521022.65337
5.78357e+08,-0.1,1.13749e+11,680967424.0,-6555718.23621
1.0394e+09,-0.1,1.93918e+11,865875648.0,-6650792.94968
5.16801e+08,-0.1,1.36098e+11,848031360.0,-6479906.18359
5.86511e+08,-0.1,1.53502e+11,887494976.0,-6650792.94968
8.05523e+08,-0.1,1.94794e+11,834231872.0,-6521022.65338
7.75409e+08,-0.1,1.15542e+11,608738560.0,-6616097.36685
9.10969e+08,-0.1,2.07776e+11,1019094912.0,-6527443.54033
4.41421e+08,-0.1,6.75962e+10,516065760.0,-6527443.54033
4.24653e+08,-0.1,9.39777e+10,818827072.0,-6460643.52274
9.9357e+08,-0.1,1.82513e+11,843412416.0,-6622518.2538
9.41714e+08,-0.1,1.74124e+11,866379968.0,-6609676.4799
1.10903e+09,-0.1,2.49169e+11,1155329024.0,-6644372.06273
3.81201e+08,-0.1,6.54663e+10,502203744.0,-6432368.82685
1.05036e+09,-0.1,2.16289e+11,988971584.0,-6609676.4799
1.01495e+09,-0.1,2.32614e+11,907952512.0,-6685488.53252
9.11433e+08,-0.1,2.15247e+11,945338112.0,-6546706.20118
1.08004e+09,-0.1,2.19412e+11,922770048.0,-6670055.61054
7.34566e+08,-0.1,1.67642e+11,798828928.0,-6562139.12316
8.8575e+08,-0.1,2.34024e+11,1083014272.0,-6568560.01011
8.39646e+08,-0.1,2.02019e+11,929628032.0,-6581401.78401
8.64445e+08,-0.1,2.25154e+11,1016389568.0,-6533864.42728
5.38066e+08,-0.1,6.77266e+10,482675072.0,-6454222.63579
9.46238e+08,-0.1,1.83492e+11,975323584.0,-6527443.54033
9.86478e+08,-0.1,2.27597e+11,918391296.0,-6568560.01011
6.85976e+08,-0.1,1.77863e+11,846052096.0,-6378410.58316
8.93171e+08,-0.1,1.67128e+11,843466368.0,-6562139.12316
9.54788e+08,-0.1,2.17846e+11,1039058368.0,-6603255.59295
1.09339e+09,-0.1,2.36921e+11,898147584.0,-6685488.53252
4.7478e+08,-0.1,9.28009e+10,683851968.0,-6460643.52274
8.7132e+08,-0.1,1.67884e+11,854030400.0,-6527443.54033
1.11438e+09,-0.1,2.72576e+11,1125306112.0,-6657213.83664
1.10134e+09,-0.1,3.33371e+11,919994560.0,-6679067.64557
8.03174e+08,-0.1,1.89954e+11,961473280.0,-6492747.95749
4.30648e+08,-0.1,5.66158e+10,542137920.0,-6596834.706
9.03565e+08,-0.1,2.28132e+11,1002008192.0,-6625109.40188
1.04675e+09,-0.1,2.20873e+11,1007908352.0,-6616097.36685
3.98466e+08,-0.1,6.25142e+10,457972384.0,-6514601.76642
5.2015e+08,-0.1,1.04995e+11,719985920.0,-6609676.4799
1.08403e+09,-0.1,2.25337e+11,946888000.0,-6650792.94968
9.09201e+08,-0.1,2.22153e+11,948579776.0,-6594243.55792
1.02247e+09,-0.1,2.35124e+11,1040526784.0,-6657213.83664
1.32354e+09,-0.1,3.67073e+11,799670848.0,-6724013.85423
6.64202e+08,-0.1,9.32806e+10,649796480.0,-6568560.01011
1.19343e+09,-0.1,3.57554e+11,800018944.0,-6745867.66316
1.08645e+09,-0.1,3.20944e+11,1169780864.0,-6644372.06273
1.13891e+09,-0.1,2.48976e+11,1150728832.0,-6663634.72359
7.68065e+08,-0.1,1.58461e+11,827407040.0,-6473485.29664
5.93174e+08,-0.1,7.94601e+10,612860928.0,-6501759.99252
8.65894e+08,-0.1,2.32747e+11,1010015808.0,-6460643.52274
1.17675e+09,-0.1,2.66176e+11,1268710400.0,-6739446.77621
5.17122e+08,-0.1,8.16184e+10,636030720.0,-6432368.82685
8.52178e+08,-0.1,2.153e+11,865020416.0,-6501759.99252
9.49324e+08,-0.1,2.43877e+11,1056894400.0,-6609676.4799
9.74117e+08,-0.1,1.82554e+11,1072623040.0,-6679067.64557
9.54332e+08,-0.1,1.86334e+11,1081112192.0,-6657213.83664
6.12552e+08,-0.1,1.17231e+11,1056643328.0,-6679067.64557
6.76031e+08,-0.1,1.02855e+11,780908160.0,-6514601.76642
9.81957e+08,-0.1,1.78075e+11,795028288.0,-6616097.36685
1.05281e+09,-0.1,2.13222e+11,961106112.0,-6691909.41947
7.81562e+08,-0.1,1.25292e+11,821700544.0,-6609676.4799
6.65205e+08,-0.1,1.08232e+11,640592000.0,-6536455.57536
1.13263e+09,-0.1,2.4693e+11,1067903360.0,-6663634.72359
2.97848e+08,-0.1,6.99519e+10,419860288.0,-6508180.87947
8.0546e+08,-0.1,2.17318e+11,1038147136.0,-6508180.87947
6.08858e+08,-0.1,1.16957e+11,712736384.0,-6486327.07054
1.21079e+09,-0.1,2.79763e+11,1206163584.0,-6685488.53252
9.74456e+08,-0.1,1.97798e+11,1088844800.0,-6603255.59295
8.31094e+08,-0.1,2.12169e+11,1028340480.0,-6521022.65337
1.05167e+09,-0.1,2.45857e+11,1227591296.0,-6622518.2538
9.60691e+08,-0.1,1.8697e+11,911730176.0,-6616097.36685
6.22923e+08,-0.1,9.94689e+10,680811264.0,-6508180.87947
9.3265e+08,-0.1,2.45167e+11,1066694336.0,-6612267.62798
7.90714e+08,-0.1,1.78468e+11,882519808.0,-6508180.87947
7.24161e+08,-0.1,1.88665e+11,975339072.0,-6467064.40969
9.85029e+08,-0.1,2.31029e+11,1101626880.0,-6596834.706
5.56627e+08,-0.1,7.90017e+10,798752448.0,-6577572.04514
1.23114e+09,-0.1,3.26017e+11,1324948608.0,-6752288.55011
1.03527e+09,-0.1,2.08649e+11,1017981376.0,-6650792.94968
8.24384e+08,-0.1,1.99411e+11,1007215872.0,-6508180.87947
9.10924e+08,-0.1,1.7327e+11,843176192.0,-6581401.78401
6.18366e+08,-0.1,7.33818e+10,661357760.0,-6583992.93209
3.29788e+08,-0.1,6.124e+10,470119808.0,-6467064.40969
1.21398e+09,-0.1,3.31267e+11,706505216.0,-6720184.11535
7.70733e+08,-0.1,2.0195e+11,979221568.0,-6521022.65337
8.93418e+08,-0.1,2.0337e+11,993146240.0,-6631530.28883
1.08132e+09,-0.1,2.60052e+11,1153543808.0,-6628939.14075
8.13024e+08,-0.1,2.01809e+11,994807680.0,-6445210.60075
6.87802e+08,-0.1,1.71331e+11,887319616.0,-6343715.00033
1.00985e+09,-0.1,2.39397e+11,874437312.0,-6574980.89706
1.14808e+09,-0.1,3.36176e+11,1245025920.0,-6622518.2538
1.25716e+09,-0.1,3.00311e+11,1269849856.0,-6752288.55011
1.07427e+09,-0.1,2.52552e+11,1091560832.0,-6733025.88926
1.09595e+09,-0.1,2.47552e+11,1063982016.0,-6650792.94968
8.57556e+08,-0.1,2.17791e+11,1052518976.0,-6594243.55792
7.24132e+08,-0.1,1.62417e+11,947179200.0,-6499168.84444
1.29599e+09,-0.1,3.64729e+11,860988864.0,-6685488.53252
1.15291e+08,-0.1,3.7334e+10,259128768.0,-6432368.82685
1.27817e+09,-0.1,3.17897e+11,1173413376.0,-6713763.2284
7.80856e+08,-0.1,1.33169e+11,902514432.0,-6540285.31423
1.32523e+09,-0.1,3.7225e+11,843621568.0,-6698330.30642
8.47798e+08,-0.1,1.33337e+11,606841792.0,-6609676.4799
4.5383e+08,-0.1,9.9593e+10,701155776.0,-6571151.15819
1.14982e+09,-0.1,3.13365e+11,1017305280.0,-6679067.64557
9.6085e+08,-0.1,2.79223e+11,1024876096.0,-6571151.15819
8.19137e+08,-0.1,1.49028e+11,1004118528.0,-6536455.57536
1.18712e+09,-0.1,2.25043e+11,903065856.0,-6780563.24599
5.04816e+08,-0.1,9.74748e+10,618524864.0,-6521022.65338
9.959e+08,-0.1,1.95705e+11,1030991104.0,-6644372.06273
1.22894e+09,-0.1,3.26292e+11,1102906624.0,-6733025.88926
1.11467e+09,-0.1,2.27579e+11,1038490240.0,-6739446.77621
8.51249e+08,-0.1,1.61438e+11,881794048.0,-6609676.4799
8.96804e+08,-0.1,1.98794e+11,1064834752.0,-6603255.59295
1.06302e+09,-0.1,2.24994e+11,1084471808.0,-6733025.88926
7.29765e+08,-0.1,1.41831e+11,773093760.0,-6521022.65338
4.48519e+08,-0.1,1.14768e+11,865273024.0,-6404094.13097
8.93293e+08,-0.1,2.57308e+11,1273667712.0,-6533864.42728
5.88814e+08,-0.1,7.50719e+10,562598720.0,-6508180.87947
1.17768e+09,-0.1,2.47149e+11,1070578496.0,-6663634.72359
8.08409e+08,-0.1,1.20473e+11,701272448.0,-6616097.36685
9.52351e+08,-0.1,2.13601e+11,852321216.0,-6663634.72359
4.45027e+08,-0.1,6.93699e+10,622127168.0,-6596834.706
5.28433e+08,-0.1,1.03463e+11,629972160.0,-6492747.95749
9.52696e+08,-0.1,1.78834e+11,747024896.0,-6533864.42728
1.04683e+09,-0.1,2.06297e+11,1170020096.0,-6644372.06273
8.36336e+08,-0.1,1.1213e+11,654041280.0,-6609676.4799
1.10892e+09,-0.1,2.273e+11,1018638848.0,-6628939.14075
7.11996e+08,-0.1,1.22243e+11,846295040.0,-6603255.59295
1.06397e+09,-0.1,2.14997e+11,997038400.0,-6663634.72359
8.64813e+08,-0.1,1.63239e+11,867596736.0,-6609676.4799
9.41199e+08,-0.1,2.16387e+11,1113427840.0,-6555718.23621
8.45117e+08,-0.1,2.14722e+11,1059879872.0,-6533864.42728
1.04928e+09,-0.1,2.20207e+11,1123026176.0,-6609676.4799
1.14664e+09,-0.1,2.64487e+11,1188599680.0,-6691909.41947
1.07158e+09,-0.1,2.25938e+11,1110575744.0,-6609676.4799
2.69133e+08,-0.1,6.69029e+10,418245088.0,-6562139.12316
8.29261e+08,-0.1,1.50093e+11,813014528.0,-6596834.706
8.00902e+08,-0.1,1.86023e+11,965683136.0,-6492747.95749
9.55233e+08,-0.1,1.65258e+11,827922624.0,-6650792.94968
7.08931e+08,-0.1,1.34067e+11,1091115776.0,-6663634.72359
6.79574e+08,-0.1,1.0875e+11,673740480.0,-6521022.65338
4.59258e+08,-0.1,1.07672e+11,728569920.0,-6514601.76642
5.96719e+08,-0.1,8.77511e+10,618131776.0,-6562139.12316
5.30977e+08,-0.1,6.00908e+10,539014016.0,-6590413.81904
4.70064e+08,-0.1,6.9103e+10,556946688.0,-6555718.23621
7.61918e+08,-0.1,1.49157e+11,758688512.0,-6486327.07054
1.41677e+09,-0.1,3.64881e+11,798957120.0,-6786984.13294
5.39619e+08,-0.1,6.31542e+10,491578816.0,-6445210.60075
6.15786e+08,-0.1,1.42754e+11,714879744.0,-6451631.48771
1.15138e+09,-0.1,2.85135e+11,1231832064.0,-6628939.14075
1.46862e+08,-0.1,4.3619e+10,313866816.0,-6596834.706
6.09812e+08,-0.1,9.67232e+10,433112320.0,-6679067.64557
1.42929e+08,-0.1,4.16971e+10,340030048.0,-6467064.40969
1.14884e+09,-0.1,2.53111e+11,1231767936.0,-6711172.08032
7.41382e+08,-0.1,1.67153e+11,866812672.0,-6549297.34926
4.15728e+08,-0.1,8.03762e+10,556713408.0,-6432368.82685
1.19963e+09,-0.1,3.60042e+11,800415744.0,-6685488.53252
4.99952e+08,-0.1,6.0978e+10,525257248.0,-6521022.65338
7.30067e+08,-0.1,1.61733e+11,892863808.0,-6486327.07054
1.07439e+09,-0.1,2.70096e+11,1294101888.0,-6644372.06273
1.01809e+09,-0.1,2.85494e+11,1264947456.0,-6657213.83664
8.9792e+08,-0.1,1.52728e+11,763690880.0,-6644372.06273
7.53661e+08,-0.1,1.42949e+11,933333440.0,-6568560.01011
1.39985e+09,-0.1,3.58839e+11,969943744.0,-6786984.13294
8.05613e+08,-0.1,1.64562e+11,821613760.0,-6521022.65337
6.0854e+08,-0.1,1.45092e+11,701948480.0,-6486327.07054
6.77997e+08,-0.1,1.55327e+11,716083392.0,-6451631.4877
9.79114e+08,-0.1,1.54989e+11,845549760.0,-6704751.19337
5.10736e+08,-0.1,1.03713e+11,872756288.0,-6536455.57536
8.59938e+08,-0.1,1.79804e+11,896513344.0,-6609676.4799
4.5904e+08,-0.1,6.94843e+10,447742720.0,-6549297.34926
4.88228e+08,-0.1,8.93607e+10,624238912.0,-6527443.54033
6.47526e+08,-0.1,1.42882e+11,688930304.0,-6397673.24402
7.60326e+08,-0.1,1.43319e+11,749918848.0,-6445210.60075
4.15816e+08,-0.1,9.51827e+10,551331328.0,-6438789.7138
1.10556e+09,-0.1,3.29484e+11,815184832.0,-6679067.64557
6.81173e+08,-0.1,1.15603e+11,736173056.0,-6549297.34926
5.2191e+08,-0.1,1.09183e+11,649017728.0,-6391252.35707
6.90744e+08,-0.1,1.2187e+11,831962944.0,-6479906.18359
6.73891e+08,-0.1,1.29962e+11,763268864.0,-6562139.12316
5.52574e+08,-0.1,8.09235e+10,569649856.0,-6577572.04514
